"","V1","V2","V3","V4"
"cv",5,1,18.2328469810374,0.062159853811553
"cv",5,2,16.6782589777207,1.20479873205168
"cv",5,3,16.9764707279071,0.530109646020666
"cv",5,4,16.6869347948367,1.06651477241126
"cv",5,5,17.0880276854842,0.449208361056861
"cv",5,6,16.6951514941401,1.0246039026453
"cv",5,7,17.1254437050014,0.431548476182823
"cv",5,8,17.1792073302162,0.399734705052272
"cv",10,1,33.8969624811428,1.32748529211686
"cv",10,2,34.0261129397635,1.14812455119779
"cv",10,3,35.5639267655178,0.511187230698246
"cv",10,4,33.8163752177998,2.34369247480762
"cv",10,5,33.9197779208267,1.29156407133564
"cv",10,6,33.7953298933814,1.68058850335684
"cv",10,7,33.85524011689,1.41731882541962
"cv",10,8,34.2197908650217,0.98655443826755
