"","","","","par1","par2"
"cv",5,1,16.695361813358,-4.28225050081319,-1.6687822551046
"cv",5,2,16.7773143155725,-4.393202044964,-1.71875671926511
"cv",5,3,16.7830916773586,-4.41325758036638,-1.72339830983645
"cv",5,4,16.8011397924611,-4.41273484598086,-1.73912584144846
"cv",5,5,16.7452760319844,-4.41281961491103,-1.69622842299541
"cv",5,6,16.7176708140063,-4.4112364765365,-1.68039681082593
"cv",5,7,16.8044545911358,-4.41090130321058,-1.74170852723045
"cv",5,8,16.7853218471768,-4.27656934142558,-1.68065887912917
"cv",10,1,32.5664158938612,-4.77350651582139,-1.82481579571609
"cv",10,2,32.8922256303157,-4.99999999999481,-1.85725470666444
"cv",10,3,32.7513086912472,-4.99999999999794,-1.85115872477159
"cv",10,4,32.5286587488439,-4.99999999999988,-1.82231447602184
"cv",10,5,32.725893994683,-4.99999999998789,-1.84644268371302
"cv",10,6,32.7067299370438,-4.99999999999956,-1.84329799173188
"cv",10,7,33.1806688297019,-4.99999999999791,-1.88819019759795
"cv",10,8,32.7602254058528,-4.99999999999959,-1.85244886550017
