"","","","","par1","par2"
"cv",5,1,17.0059869083108,-4.05672510466156,-2.68529161123608
"cv",5,2,17.0059869083108,-0.416038266074995,2.03892320999629
"cv",5,3,17.0059869083108,1.35273893301026,0.273467762895792
"cv",5,4,17.0059869083108,-0.751767956411253,2.30227922731289
"cv",5,5,17.0059869083108,-0.621449051836031,2.40206365186994
"cv",5,6,17.0059869083108,1.37498121488014,2.18689110556812
"cv",5,7,17.0059869083108,-2.01955129760704,-2.35942714872988
"cv",5,8,17.0059869083108,2.24091125361399,2.51077859170614
"cv",10,1,34.0119738166215,3.2061578508885,2.71679091560914
"cv",10,2,34.0119738166215,1.90490801647349,-4.75977515046671
"cv",10,3,34.0119738166215,3.95672647404284,1.75895357928967
"cv",10,4,34.0119738166215,-3.49813137339279,2.27172234118958
"cv",10,5,34.0119738166215,0.202933726489467,2.47037269088076
"cv",10,6,34.0119738166215,2.97169013081348,2.53806183832417
"cv",10,7,34.0119738166215,-3.34150000824593,2.71842612068149
"cv",10,8,34.0119738166215,-3.11878436687402,-4.4548720215219
