"","","","","par1","par2"
"cv",5,1,12.0818109709201,-4.99999999999887,-0.280369046827154
"cv",5,2,15.5160419564662,-1.6534722072613,-0.355579309299351
"cv",5,3,17.1455689455893,-1.43324688590039,-0.370596509558439
"cv",5,4,13.9579127519165,-1.88572315869678,-0.320701257797147
"cv",5,5,12.8908386376335,-1.94101080628163,-0.298257080905886
"cv",5,6,16.2608671766107,-1.64084156184426,-0.367905793859879
"cv",5,7,15.9244991384536,-1.45757230074847,-0.352592935528468
"cv",5,8,8.87124118725736,-3.40514347906408,-0.220133227633491
"cv",10,1,25.6861480225736,-1.06033101766206,-0.417607003751322
"cv",10,2,30.0799951836525,-1.01664990041164,-0.459531582611015
"cv",10,3,26.6285031352547,-4.99999999999843,-0.380873260581572
"cv",10,4,26.5715057477344,-4.04636317009641,-0.416366509360613
"cv",10,5,28.6005166871429,-3.22718470034749,-0.435351131810674
"cv",10,6,27.654744346058,-1.01324196913835,-0.433450078145251
"cv",10,7,26.795483677832,-1.02671031109396,-0.431387706064792
"cv",10,8,26.0443419859388,-1.03705038219183,-0.419718956473128
