"","","","","par1","par2"
"cv",5,1,17.0106684054849,-0.497353322709113,3.99999999999512
"cv",5,2,17.0029514509314,-0.510783628746052,3.9999999999671
"cv",5,3,17.016064504258,-0.527549505757166,3.99999999999611
"cv",5,4,17.014386105684,-0.534153582050016,3.99999999999602
"cv",5,5,17.0108198702702,-0.515021817251989,3.99999999999878
"cv",5,6,17.0537098896519,3.999999994536,3.99999999990303
"cv",5,7,17.0077107124541,-0.530910669473708,3.99999999999877
"cv",5,8,17.0027299953038,-0.501715064763888,3.99999999999841
"cv",10,1,33.7107201501964,1.71649560322191,0.114767713062774
"cv",10,2,34.1185574367148,1.72833659928222,-0.00567156147501722
"cv",10,3,32.408912687002,1.66386394234062,0.0446905607384874
"cv",10,4,33.4497836488128,1.67510712529411,0.313822844946226
"cv",10,5,33.7933480070229,1.70314872416493,0.158663370201731
"cv",10,6,33.8895366575824,1.70610296638553,0.121211441998756
"cv",10,7,34.3994889301005,1.71632882827607,-0.00359899120924316
"cv",10,8,34.4638964856506,1.71612375643129,-0.0394710904221626
