"","","","","par1","par2","par3"
"cv",5,1,42.7321190448111,-0.3057768497419,-0.718615183994679,-4.35090653565871
"cv",5,2,17.122065699909,-0.641195071440276,-0.622740267706358,-4.08463613067073
"cv",5,3,15.8573340085553,-0.513577240546593,-0.628046905937389,-3.72398913125404
"cv",5,4,16.8139274383158,-0.14881253205112,-0.735571082872017,-3.27818612500214
"cv",5,5,12.3637985393661,-0.837921844799106,1.16884542569799,-4.99972708018965
"cv",5,6,10.7976601261062,-0.442305789418577,-0.619218571750114,-3.52614639748196
"cv",5,7,14.755773213487,-0.180639138193635,-0.716849373107422,-3.2233100758067
"cv",5,8,12.4282705604465,0.139156937917739,-1.08489381082559,-2.75644305901237
"cv",10,1,36.9191652791096,-0.818910912331928,-0.642717850381879,-4.9999999273285
"cv",10,2,29.2443681824714,-0.844130234856927,-0.624065270094723,-4.99999995867093
"cv",10,3,27.592657646482,-0.866458052453511,-0.608531838597277,-4.99999893549759
"cv",10,4,21.6326064693942,-0.871908397862153,-0.616957290282885,-4.99999998909982
"cv",10,5,25.4091909295395,-0.860663087421232,-0.609418936749758,-4.99999986957932
"cv",10,6,24.8678095178868,-0.87338385599997,-0.613734768978513,-4.99999931786834
"cv",10,7,21.9608644261874,-0.883978373763151,-0.607618380709343,-4.99999998487853
"cv",10,8,22.8621028976311,-0.879772503017242,-0.611817018184542,-4.9999995829023
