"","V1","V2","V3","V4"
"cv",5,1,14.5867711357896,-0.920805392040583
"cv",5,2,11.876559852159,-0.84323606283573
"cv",5,3,12.9102600027338,-0.874291547668664
"cv",5,4,17.6586811734746,-0.995377714315832
"cv",5,5,13.5903972509733,-0.895538786642435
"cv",5,6,11.6442885173108,-0.836761416773744
"cv",5,7,16.4840097728958,-0.969726123330156
"cv",5,8,19.8403844844094,-1.04070884099947
"cv",10,1,28.0897517000436,-0.796732652893213
"cv",10,2,34.5050226896369,-0.894380631666006
"cv",10,3,31.723575736853,-0.856885880729493
"cv",10,4,28.7681750908331,-0.808627183137351
"cv",10,5,28.5732933133841,-0.805239941184521
"cv",10,6,27.0117489464321,-0.779917128327557
"cv",10,7,30.1393636511943,-0.830985778668155
"cv",10,8,33.0414233801276,-0.875682436733773
