"","V1","V2","V3","V4"
"cv",5,1,16.368835695278,1.45360982583968
"cv",5,2,18.3509598506416,-0.19509902731057
"cv",5,3,17.0220143157373,0.0365186799482564
"cv",5,4,17.386089634956,-0.0545024372388566
"cv",5,5,16.424167760829,0.233441557511251
"cv",5,6,16.4259604134637,0.26688052161805
"cv",5,7,18.8217211549405,-0.255876133974119
"cv",5,8,16.5967716152124,0.145519141298889
"cv",10,1,38.2546002896125,-0.491918518781139
"cv",10,2,32.6849052933723,-0.239199166444321
"cv",10,3,30.2179955011492,0.140524398623493
"cv",10,4,31.043217733181,-0.0683883743911719
"cv",10,5,31.2408692264529,-0.0647890781982004
"cv",10,6,38.2192750263826,-0.491317054796279
"cv",10,7,31.9427987033726,-0.170911522746055
"cv",10,8,36.3367780965389,-0.423401506479586
