"","V1","V2","V3","V4"
"cv",5,1,16.9784904465428,-0.684464381097372
"cv",5,2,13.7784633935088,-0.512038401194203
"cv",5,3,14.946122880848,-0.58562935173461
"cv",5,4,16.9409423635134,-0.683062729918492
"cv",5,5,13.4422980044702,-0.479586982538847
"cv",5,6,16.8418773585154,-0.681900668587481
"cv",5,7,17.0431732540322,-0.685718293471381
"cv",5,8,17.5126513054354,-0.707001819199032
"cv",10,1,33.1415308603307,-0.643131370743471
"cv",10,2,30.3406381435815,-0.569121076809297
"cv",10,3,31.1102920330447,-0.594948311917915
"cv",10,4,32.8899294008712,-0.636782817569936
"cv",10,5,33.5228947861631,-0.654136237523506
"cv",10,6,30.8383357260543,-0.585123409743487
"cv",10,7,31.0935970454294,-0.592817072466268
"cv",10,8,31.2252004066984,-0.595534350982876
