"","V1","V2","V3","V4"
"cv",5,1,14.5864868169848,-0.748661530600277
"cv",5,2,14.8959909317728,-0.759525130074365
"cv",5,3,17.156336339026,-0.836731727767283
"cv",5,4,13.7595162357246,-0.715909227778222
"cv",5,5,14.4436486915921,-0.738215171448815
"cv",5,6,14.6880760589303,-0.75232555851792
"cv",5,7,18.1262761859693,-0.862521604924918
"cv",5,8,15.451939121033,-0.78029529477185
"cv",10,1,27.0972063632323,-0.595005315800684
"cv",10,2,34.0020135248733,-0.754955427246642
"cv",10,3,31.7537256266847,-0.713695736722713
"cv",10,4,33.4283455064219,-0.747752172891765
"cv",10,5,29.7392738946563,-0.671342262114044
"cv",10,6,33.9222796783803,-0.756510747618297
"cv",10,7,29.6423211537434,-0.667083867720158
"cv",10,8,31.0302082260694,-0.700795778953064
