"","V1","V2","V3","V4"
"cv",5,1,15.3618591029974,0.0599331529101111
"cv",5,2,18.6283303750505,-0.400905954336403
"cv",5,3,15.9704233809892,-0.107091491585367
"cv",5,4,18.7221043936006,-0.409170485952063
"cv",5,5,18.7977355220958,-0.415469942252289
"cv",5,6,18.5023808440165,-0.392791407822478
"cv",5,7,15.0458194820825,0.321783157238312
"cv",5,8,15.2571094120148,0.102583425230841
"cv",10,1,21.927768885132,-1.4700346890478
"cv",10,2,38.098846209037,-1.58485721056069
"cv",10,3,21.2246285470403,-1.46740461956165
"cv",10,4,13.9883749178357,-1.40828074221253
"cv",10,5,17.620519151656,-1.43728667735411
"cv",10,6,25.1388716474394,-1.49305756827627
"cv",10,7,17.5097623451288,-1.43584560509472
"cv",10,8,13.9420941692489,-1.40889819296668
