"","V1","V2","V3","V4"
"cv",5,1,16.9148276454724,1.16713284432976
"cv",5,2,17.1903733462448,0.690044538426703
"cv",5,3,16.9888302377797,0.96670918329139
"cv",5,4,16.9940939175125,4.99994788698302
"cv",5,5,17.6881877155827,0.403074536481966
"cv",5,6,18.901465489435,0.0711689766964753
"cv",5,7,17.0904047248017,0.813797679390693
"cv",5,8,16.9916210086604,4.9999204223707
"cv",10,1,34.0189682873221,4.99993088565645
"cv",10,2,34.0263794011753,4.99992771936207
"cv",10,3,34.0200884123522,4.99993036500628
"cv",10,4,34.0194164074746,4.99993068270583
"cv",10,5,33.9949371078053,4.99993745491549
"cv",10,6,34.0167226935964,4.99993160530951
"cv",10,7,34.012901975615,4.99993263484087
"cv",10,8,34.0221146426977,4.99992973203198
