"","","","","par1","par2","par3"
"cv",5,1,16.7002021863183,-0.64638994373173,-0.696597420553713,-4.99999471146205
"cv",5,2,3.95376640512474,-0.694985290544083,-0.695955088384656,-4.99999940332078
"cv",5,3,6.6637685914445,-0.709681376309685,-0.691478140171087,-4.99998297906295
"cv",5,4,4.64918679709219,-0.697222409666241,-0.69660166812302,-4.99996002827002
"cv",5,5,9.0888976713185,-0.697871240449307,-0.728210144717896,-4.99997310826869
"cv",5,6,10.6550794502106,-0.691642269015606,-0.693367377066171,-4.9999994547458
"cv",5,7,8.33417600965795,-0.692810010217508,-0.694032106933531,-4.99998011615394
"cv",5,8,17.0598229128427,-0.675822222354628,-0.693141730715423,-4.99996996599574
"cv",10,1,27.5473023990543,-0.736565301905643,-0.687656694549767,-4.99999981270283
"cv",10,2,20.5984165069872,-0.748264641306575,-0.687113324049004,-4.99999993697182
"cv",10,3,23.9476281593317,-0.740423638001456,-0.704473637999509,-4.99999996565045
"cv",10,4,13.4557531729479,-0.757680493506475,-0.686898332311291,-4.99999961613773
"cv",10,5,21.7224361019161,-0.742982424865068,-0.686354124914717,-4.99999995804013
"cv",10,6,21.8816329199969,-0.741498353832578,-0.689178517761435,-4.99999995725016
"cv",10,7,25.1811558657609,-0.744953480096618,-0.68746095211287,-4.99999994792135
"cv",10,8,23.9493044678373,-0.755819909361848,-0.68653288593664,-4.99999990624846
