"","","","","par1","par2","par3"
"cv",5,1,15.0080348555619,-4.99995015878065,3.74499632973835,3.98641634855624
"cv",5,2,15.6379316442056,-4.99996432695018,3.79853252778721,3.98910463113457
"cv",5,3,18.7378487973567,-4.99990694463262,3.79715429999571,3.83547256836924
"cv",5,4,16.1996289278599,-4.99995960993813,3.80034795528366,3.95842126893716
"cv",5,5,15.4281566344902,-4.99954092568929,3.79432136289948,3.99819053054576
"cv",5,6,17.7113812535255,-4.99994460287276,3.79299166526905,3.88212228765442
"cv",5,7,16.1581856454644,-4.99977700960986,3.80012761081193,3.96010517967416
"cv",5,8,14.2393577414572,-4.99997293026872,3.70554216330893,3.99990529001957
"cv",10,1,27.6247844872688,-4.9994977055371,3.80038106192271,3.63785590088134
"cv",10,2,29.787808254151,-4.99998459067013,3.80024306573027,3.6066769980535
"cv",10,3,38.7548925608603,-4.99810123036323,3.79742111885025,3.51848789400649
"cv",10,4,30.875536638893,-4.9998172153084,3.80042426763044,3.60251804706891
"cv",10,5,28.4233082318755,-4.99997301194509,3.79968335883013,3.63289697561922
"cv",10,6,36.3691246783785,-4.99999776016557,3.79919183808189,3.54202770209018
"cv",10,7,17.753150687096,-4.99996236559524,3.79935335830545,3.80432272222235
"cv",10,8,29.2093574966242,-4.99996807221493,3.80004243559022,3.63556386036646
