"","V1","V2","V3","V4"
"cv",5,1,8.73552922873061,-0.827964131499175
"cv",5,2,15.3900371772825,-0.973164623778781
"cv",5,3,13.2040993605615,-0.925758008129342
"cv",5,4,16.4180024409172,-0.984292631564675
"cv",5,5,15.3232852198869,-0.95392838053219
"cv",5,6,18.1272162621345,-1.02007119448551
"cv",5,7,15.9727207476509,-0.998073092855087
"cv",5,8,10.5303137045344,-0.868606827087898
"cv",10,1,31.9307227839637,-0.576624623891812
"cv",10,2,30.2926509429019,-0.538694924315219
"cv",10,3,32.4663588318593,-0.592775388402822
"cv",10,4,32.9812873102278,-0.604285273042205
"cv",10,5,32.7880492730638,-0.601542061300311
"cv",10,6,32.4866621565498,-0.588707498497104
"cv",10,7,30.4796674818815,-0.552863942471332
"cv",10,8,31.7117939710073,-0.570171367968545
