"","","","","par1","par2","par3"
"cv",5,1,15.0228849553708,-4.99804309818988,3.80087217390193,3.38265217856505
"cv",5,2,20.4003273769525,-4.99997142708626,3.79938418515538,3.28018373595518
"cv",5,3,12.5264992316836,-4.99998887199454,3.80019084744506,3.42690520319886
"cv",5,4,12.4282461643951,-4.99951987463127,3.79986966132146,3.43632431252287
"cv",5,5,13.803976970766,-4.99950072096906,3.80031633169653,3.40238754835647
"cv",5,6,12.8992355227027,-4.99971644115113,3.80053981316501,3.44233597466962
"cv",5,7,13.4674930519317,-4.99926701153242,3.79994353268372,3.42803295837395
"cv",5,8,10.9171337794026,-4.99951372777572,3.80065568203314,3.47503201753642
"cv",10,1,31.2331847399955,-4.99406415174614,3.80212448941782,3.26893063139866
"cv",10,2,24.7099950906027,-4.99973200636472,3.79916141333651,3.32151129638279
"cv",10,3,26.8486750056827,-4.99951094814689,3.80065845542641,3.31007836927053
"cv",10,4,23.8473510978922,-4.99997196085358,3.79919943031988,3.31865212647103
"cv",10,5,25.1002146910905,-4.99978198882932,3.79972454221063,3.30443282623996
"cv",10,6,27.6859121827982,-4.99998719593307,3.80101353185781,3.31008938251722
"cv",10,7,24.3150877938705,-4.99999041967052,3.80034699161068,3.3058855814712
"cv",10,8,25.2114270066064,-4.9998628949228,3.79934223149211,3.31477632680898
