"","","","","par1","par2"
"cv",5,1,15.5991080311598,-4.99999999999809,-1.62326461248996
"cv",5,2,20.430351607298,-4.99999999999798,-1.75858743663349
"cv",5,3,15.1518857234863,-4.99999999998868,-1.62544555250175
"cv",5,4,15.9138009840287,-4.99999999999799,-1.64241874899117
"cv",5,5,10.9952646642125,-3.92006808145996,-1.42364405839153
"cv",5,6,12.880005262847,-4.99999999998774,-1.53395939326258
"cv",5,7,15.2954780027187,-4.99999999999776,-1.60506184435471
"cv",5,8,16.5496480637996,-4.99999999999948,-1.65569657141823
"cv",10,1,30.7363392163448,-3.76064405825699,-1.92607969308413
"cv",10,2,29.1719274048783,-3.72782715163693,-1.91085637877532
"cv",10,3,25.2083789794194,-4.99999999999146,-1.84779294865849
"cv",10,4,24.6265147641491,-3.76745201596736,-1.85410451551209
"cv",10,5,26.9326466499302,-3.77717737257893,-1.88825359405423
"cv",10,6,29.1868905494992,-3.70315133523637,-1.92127159198609
"cv",10,7,28.0540809917578,-3.58926307344682,-1.89858560534658
"cv",10,8,28.6063403602784,-3.77165874881666,-1.9065798962338
