"","","","","par1","par2"
"cv",5,1,17.0059869083108,-3.45255272696518,-0.768599517800078
"cv",5,2,17.0059869083108,-1.51756345621989,-4.19082631201289
"cv",5,3,17.0059869083108,-2.55818257006253,1.8220221937339
"cv",5,4,17.0059869083108,-2.07082785971054,2.140724463974
"cv",5,5,17.0059869083108,-2.05095661384985,-3.10209543607198
"cv",5,6,17.0059869083108,-1.81770267781035,0.467866427000601
"cv",5,7,17.0059869083108,-0.100309401451971,1.23351940501415
"cv",5,8,17.0059869083108,-3.63071052378792,-2.864282656461
"cv",10,1,34.0119738166216,-1.28984934753139,0.367514174638619
"cv",10,2,34.0119738166216,1.39312225450781,-0.283762444506031
"cv",10,3,34.0119738166216,-1.5051735129673,3.67750442097895
"cv",10,4,34.0119738166216,-3.48594064053573,0.041448556818068
"cv",10,5,34.0119738166216,2.25211488216614,-0.411334604104876
"cv",10,6,34.0119738166216,0.537205190195599,-3.06797947664745
"cv",10,7,34.0119738166216,0.0426864712488522,-0.56223141191763
"cv",10,8,34.0119738166216,-1.79876177772026,-4.76141658423598
