"","","","","par1","par2","par3"
"cv",5,1,15.5018242414957,-4.99988519892187,3.8004851240586,3.35567772391244
"cv",5,2,14.0225824679002,-4.99998623461908,3.80138692490261,3.39373994920067
"cv",5,3,9.80869305644238,-4.99986481417754,3.80080199145788,3.46134516873241
"cv",5,4,13.3378468854055,-4.99997577737852,3.80024787650914,3.41661839330537
"cv",5,5,13.7356681920122,-4.99977989814,3.80164719493779,3.37147119447941
"cv",5,6,15.8559410079854,-4.99979620635887,3.80164713844982,3.33974599713784
"cv",5,7,21.3418628399543,-4.9994536250544,3.80022448155067,3.26884158661237
"cv",5,8,7.18939339952094,-4.99999102940492,3.80007399085579,3.50615524437992
"cv",10,1,29.993100733425,-4.99923214090002,3.80040553644177,3.42604245300903
"cv",10,2,32.7117343080293,-4.99989049126196,3.80063252216583,3.39729662228837
"cv",10,3,22.1306165852966,-4.9996681609727,3.80168592840344,3.48989514448957
"cv",10,4,23.8044517797502,-4.99997929163694,3.80038275103933,3.47492166360597
"cv",10,5,22.6837427306011,-4.99997088018479,3.80045813576812,3.47568523439715
"cv",10,6,30.5987704671682,-4.99987070334106,3.80039764777713,3.42196863473522
"cv",10,7,28.4267663563755,-4.99931900798485,3.80030798489511,3.43574194486852
"cv",10,8,30.8414038405354,-4.99990735361869,3.7996487599923,3.42004406541616
