"","V1","V2","V3","V4"
"cv",5,1,12.834002314503,-0.543699380033738
"cv",5,2,17.7649167662468,-0.776330461681212
"cv",5,3,13.1612729762986,-0.564340631779262
"cv",5,4,15.5720911002519,-0.690481436541686
"cv",5,5,14.7412838086662,-0.653449345950485
"cv",5,6,17.4133210887295,-0.762473631435152
"cv",5,7,20.2934382691105,-0.850399233693386
"cv",5,8,14.9327149744204,-0.661342799420594
"cv",10,1,28.6951390066036,-0.771571931852133
"cv",10,2,26.7488401684162,-0.737468877345425
"cv",10,3,30.5704420879193,-0.807352374430287
"cv",10,4,27.2491772829775,-0.745096723942617
"cv",10,5,32.2534789846976,-0.83546561156008
"cv",10,6,30.9373627820912,-0.813659064690508
"cv",10,7,33.230789625546,-0.848885478848382
"cv",10,8,34.4481412494891,-0.867659789811219
