"","","","","par1","par2"
"cv",5,1,15.0229903266782,-4.99999999999551,-0.417475867311844
"cv",5,2,20.3972442649101,-4.99999999999973,-0.518819580546248
"cv",5,3,12.5257731126051,-4.99999999999834,-0.373419206630097
"cv",5,4,12.4269439368425,-4.99999999999805,-0.363660044791225
"cv",5,5,13.8039291871182,-4.9999999999999,-0.398221008696807
"cv",5,6,12.8977055687966,-4.99999999999926,-0.358372806244043
"cv",5,7,13.465243472542,-4.99999999999875,-0.372885275477526
"cv",5,8,10.9156460084573,-4.99999999999945,-0.325600950763598
"cv",10,1,31.2369464224762,-4.99999999999975,-0.53214127384905
"cv",10,2,24.7092666230013,-4.99999999999968,-0.477581418315997
"cv",10,3,26.8469833120824,-4.99999999999982,-0.490135536601147
"cv",10,4,23.8444181415458,-4.99999999999793,-0.480579613672355
"cv",10,5,25.101163263041,-4.99999999999912,-0.495384861020172
"cv",10,6,27.6847314256546,-4.99999999999864,-0.49049107650679
"cv",10,7,24.3137774892827,-4.99999999999752,-0.494372205589507
"cv",10,8,25.2079775720262,-4.99999999996869,-0.484551047526516
