"","","","","par1","par2"
"cv",5,1,11.7106944619344,-3.78568479302339,-1.08846233941543
"cv",5,2,10.1183804004021,1.29984001000412,-1.05167566141327
"cv",5,3,12.0696266712898,0.316039783983375,-1.09087277057504
"cv",5,4,16.4792312469201,0.184458873123466,-1.17347846811827
"cv",5,5,15.194475119006,0.497265841331345,-1.15268355268941
"cv",5,6,10.9614812085082,-0.138935651809334,-1.07183305917574
"cv",5,7,16.5485889393128,-1.81280570434669,-1.17475044634867
"cv",5,8,15.0005764119249,-1.69473085538235,-1.14689070209194
"cv",10,1,32.4157954783241,0.0517021993280413,-0.961418973046374
"cv",10,2,22.3107644130516,-3.38923736905012,-0.8132521393615
"cv",10,3,26.285931343396,-1.6560496589909,-0.880808328355119
"cv",10,4,32.6017773561751,-2.94392993785441,-0.96471905810476
"cv",10,5,30.9939720378148,-1.28152028419442,-0.947883065169462
"cv",10,6,32.4811130626887,-3.89279388706391,-0.962355560029166
"cv",10,7,27.9156398251275,2.48477086441083,-0.907461884603965
"cv",10,8,30.57245171449,0.757672478677705,-0.942052424656912
