"","","","","par1","par2"
"cv",5,1,9.80638426191742,-2.37222687580776,-1.66753794525536
"cv",5,2,21.0539894019564,-1.68078469252701,-1.91543548816035
"cv",5,3,15.1856801894819,-1.62078726958584,-1.82117037307559
"cv",5,4,22.8070637421744,-1.65966599258097,-1.95040919286322
"cv",5,5,11.3148241140054,-1.6105811236755,-1.7271308236549
"cv",5,6,8.3635127216338,-1.73308737706985,-1.63748080089587
"cv",5,7,16.5014517502812,-1.67463082720996,-1.84402096225421
"cv",5,8,12.2244873049847,-1.72421540769835,-1.76372543659734
"cv",10,1,19.8226925054309,-1.08855801998831,-2.11882261833233
"cv",10,2,21.606695689776,-1.27552368218823,-2.13651220185225
"cv",10,3,13.2264865745406,-1.41058185700274,-2.07678327109209
"cv",10,4,30.2148898526844,-1.1979934406435,-2.19784900191515
"cv",10,5,15.7004207884339,-1.36376100721231,-2.09243620081407
"cv",10,6,24.3952221974872,-1.16921574806084,-2.15430624700308
"cv",10,7,25.2723587984824,-1.26446721850772,-2.16213639857844
"cv",10,8,32.4368328375574,-1.15672363688664,-2.20792262860329
