"","","","","par1","par2"
"cv",5,1,14.2596231846941,-1.43427110430746,-0.431587235814282
"cv",5,2,14.6860444789423,-1.19661004184056,-0.421934515662327
"cv",5,3,20.1411091017525,-1.28237505103333,-0.524853354085219
"cv",5,4,9.76645965902104,-2.0779072647434,-0.358926443873578
"cv",5,5,10.8337831207185,-1.65796612192595,-0.364395817686533
"cv",5,6,10.0307496903452,-1.79114505153614,-0.351637345124453
"cv",5,7,11.3401435275069,-1.63466587713666,-0.373345236297115
"cv",5,8,17.8775283441566,-4.99999999999871,-0.492080770061747
"cv",10,1,11.2205765345217,-4.99999999999852,-0.532453408435537
"cv",10,2,22.9196957804152,-4.9999999999983,-0.604812791688709
"cv",10,3,15.681406217093,-4.99999999999826,-0.565797061227409
"cv",10,4,21.464427720092,-4.99999999999798,-0.598411386147014
"cv",10,5,19.6422795157174,-4.99999999999422,-0.544891935951118
"cv",10,6,31.1840540025503,-4.99999999999982,-0.650172053921829
"cv",10,7,36.1748324432583,-4.99999999999868,-0.677824140101572
"cv",10,8,24.7533725080993,-4.99999999998,-0.624486585035277
