"","","","","par1","par2","par3"
"cv",5,1,3.46883198260963,1.64628856506136,-4.9999950502235,-4.99999131736052
"cv",5,2,0.000329726184208227,1.63046760593551,-4.99999933713637,-4.99999843488475
"cv",5,3,14.3509675395298,1.6780087380157,-4.99999993970309,-4.99999975339358
"cv",5,4,0.0481484999599813,1.64027633011212,-4.99999975515797,-4.99997822529709
"cv",5,5,0.0012629681573063,1.63092568696923,-4.99999850321918,-4.99999959696018
"cv",5,6,0.0369537590270207,1.63786459313159,-4.99999835060651,-4.99999958222023
"cv",5,7,57.5646273248511,0.186995762507767,-4.99999989161338,-4.99999999022579
"cv",5,8,12.9458344739145,1.72566212500058,-4.76895754659963,-4.99995066996931
"cv",10,1,0.000100000500002878,0.232847793380572,-4.99999990844877,-4.99999992767499
"cv",10,2,0.215066454619435,0.334840933066477,-4.99999878025482,-4.9999997949816
"cv",10,3,19.0948286035261,-0.642067985167223,-4.99999978499654,-4.99999997038807
"cv",10,4,22.9065734088365,0.233230247887431,-4.99999977052008,-4.99999996477194
"cv",10,5,4.30129219178733,0.40728776250453,-4.98489384103146,-4.99999999533266
"cv",10,6,0.000100000500002878,0.233304504550669,-4.99999974073503,-4.99999993746819
"cv",10,7,0.000103015442867537,0.233380250818718,-4.99999969217844,-4.99999998417632
"cv",10,8,3.37111939821748,0.233185115649403,-4.99999940416826,-4.99999991186671
