"","V1","V2","V3","V4"
"cv",5,1,16.8782029115112,-0.218076604083183
"cv",5,2,16.2731617536109,-0.144185334967942
"cv",5,3,18.1141136773631,-0.388073567414006
"cv",5,4,17.6116195024244,-0.329454669032662
"cv",5,5,16.5440990285663,-0.206158615503309
"cv",5,6,17.2045937793218,-0.272753218535498
"cv",5,7,16.0258933564278,-0.0793847007178224
"cv",5,8,15.3642041585135,0.179640900869635
"cv",10,1,34.0124535465203,4.99995188824787
"cv",10,2,34.7402487181611,1.55530473175491
"cv",10,3,34.0151521911175,4.9999443041454
"cv",10,4,34.0039194929633,4.99992541293826
"cv",10,5,34.4649680440557,1.85893226033888
"cv",10,6,34.0034655960019,4.99992557440479
"cv",10,7,33.9854999599305,4.99993290921411
"cv",10,8,34.0194162977931,4.99993190898958
