"","","","","par1","par2","par3"
"cv",5,1,13.9650017337093,-0.319757333483257,-0.524988348241458,-1.7890029612152
"cv",5,2,16.6247816103045,-0.325943967522325,-0.507247856521704,-1.83010946026705
"cv",5,3,6.15895740075881,-0.371327604331833,-0.31882272791112,-1.48662337390606
"cv",5,4,11.1896557957761,-0.307669030158206,-0.479140622704921,-1.71443638473804
"cv",5,5,16.8264524916784,-0.355111699795558,-0.381388705121357,-1.69639881628422
"cv",5,6,21.969987771901,-1.13914832881902,3.99996051070864,2.6306515032934
"cv",5,7,10.9282442684199,-0.336719143620515,-0.451932089367712,-1.6726919517462
"cv",5,8,8.84826916266656,-0.336562213730483,-0.418236297592709,-1.63219810053769
"cv",10,1,22.9089334374579,-0.32869550989363,-0.476644344560514,-1.69884008330249
"cv",10,2,28.5169447721516,-1.12747103994501,3.99921869737542,2.68091464635871
"cv",10,3,27.4323056604132,-1.13523784780137,3.99956305449784,2.70675802784436
"cv",10,4,25.3778604028711,-1.13087754231727,3.99988747188625,2.71416404466209
"cv",10,5,21.3964222194548,-1.12843623869871,3.99963030771577,2.74842499774704
"cv",10,6,28.5721508043461,-1.12932087827099,3.99987424232069,2.69812789857979
"cv",10,7,35.8178908944788,-0.390715439430064,-0.221851807214389,-1.61382275336642
"cv",10,8,25.0315169479901,-1.12240009381713,3.99995046183772,2.75161531936727
