"","V1","V2","V3","V4"
"cv",5,1,16.1596202652041,-0.368307742973708
"cv",5,2,17.3380980186132,-0.474333909332472
"cv",5,3,19.3502669190904,-0.613502778053683
"cv",5,4,16.5755153942768,-0.433727259118533
"cv",5,5,15.6035990002585,-0.246449680645538
"cv",5,6,15.6445175367957,-0.239242898223491
"cv",5,7,17.7871187543761,-0.52042839872022
"cv",5,8,14.8979805986843,-0.0915911847008123
"cv",10,1,34.0555043200511,2.79461390297514
"cv",10,2,34.0126778743825,4.99995606480016
"cv",10,3,34.2645453497609,1.87632682665508
"cv",10,4,34.0124541622233,4.99992668098633
"cv",10,5,34.1989950433172,2.02704004802049
"cv",10,6,34.0036955388396,4.99995354632149
"cv",10,7,33.9920145719288,4.99992764508039
"cv",10,8,34.0419825946374,2.99831306080378
