"","V1","V2","V3","V4"
"cv",5,1,12.7785072162794,-1.21753979123634
"cv",5,2,7.16381079159892,-1.14037727830284
"cv",5,3,7.14312455905903,-1.14055444228368
"cv",5,4,13.282409955002,-1.23107950231458
"cv",5,5,15.9161149163047,-1.25239967861627
"cv",5,6,18.4995161876876,-1.28487487977101
"cv",5,7,15.5338823405346,-1.24924543597758
"cv",5,8,7.16310124119247,-1.1287969704545
"cv",10,1,36.0366646577878,-1.1410895276424
"cv",10,2,17.0506467387767,-0.982936635306133
"cv",10,3,29.4804424314336,-1.09533273125462
"cv",10,4,29.5778087014249,-1.09981819789773
"cv",10,5,30.216749773902,-1.10385677017196
"cv",10,6,25.5087627215421,-1.06533088138509
"cv",10,7,29.6277355180895,-1.10124958146143
"cv",10,8,20.0338834886521,-1.00603956191066
