"","","","","par1","par2"
"cv",5,1,18.4171044663933,3.5265977481443,-1.62404882292231
"cv",5,2,14.8135333971996,2.18419273303941,-1.40546129300851
"cv",5,3,16.5634060466924,3.55771782397079,-1.55290477728499
"cv",5,4,14.865072215216,2.29154841238194,-1.38232535404588
"cv",5,5,15.7123517527351,2.43694137668461,-1.43645015954152
"cv",5,6,12.6940772298959,2.29775334977488,-1.40789662856765
"cv",5,7,13.5014519934434,2.29573538056455,-1.42245229239186
"cv",5,8,16.5227745394134,2.29561453095575,-1.49499691830967
"cv",10,1,33.2765210855943,0.937192058294989,-1.70348789602038
"cv",10,2,26.1985146033548,0.959780395711424,-1.57398869243345
"cv",10,3,23.2399570196215,1.12302589885973,-1.54528252326037
"cv",10,4,30.1486218932738,0.963657998656269,-1.64903498547626
"cv",10,5,27.8167231225421,0.97730556786132,-1.65909334987155
"cv",10,6,28.0152039460478,1.12222300150291,-1.64476780695711
"cv",10,7,30.9845976097051,0.956442981531433,-1.64827253842109
"cv",10,8,38.83306312033,1.13732866163151,-1.73681241576233
