"","","","","par1","par2"
"cv",5,1,17.0059869083108,2.83240044199718,2.4857843784534
"cv",5,2,17.0059869083108,-3.92967083561234,1.92814400834083
"cv",5,3,17.0059869083108,-3.06138677871786,2.07317751357297
"cv",5,4,17.0059869083108,-4.20984452171251,2.02979665099626
"cv",5,5,17.0059869083108,1.87091156055623,0.117100879352284
"cv",5,6,17.0059869083108,-0.671476926593438,2.38657138900619
"cv",5,7,17.0059869083108,-4.98417416732714,1.80176857924338
"cv",5,8,17.0059869083108,-4.50351725243368,2.30678578332245
"cv",10,1,34.0119738166215,-2.31254074812075,1.81690889410675
"cv",10,2,34.0119738166215,-3.51905869145667,2.28926243830944
"cv",10,3,34.0119738166215,-2.09257649304345,0.21720088715665
"cv",10,4,34.0119738166215,-1.77449724668893,2.33763905218802
"cv",10,5,34.0119738166215,-0.219090477365839,-1.72983032037024
"cv",10,6,34.0119738166215,-2.18720145755991,-0.7873371118345
"cv",10,7,34.0119738166215,-4.08801964263189,2.43527888241137
"cv",10,8,34.0119738166215,3.30983547837732,2.33596531633536
