"","","","","par1","par2","par3"
"cv",5,1,17.2127278163686,2.44264466046681,-4.99997132592011,-4.99999845102385
"cv",5,2,16.7936146748153,2.46383680693743,-4.99999860908241,-4.9999998503924
"cv",5,3,25.1678847072746,2.0504712125172,-2.9374790887319,-4.99999966882462
"cv",5,4,17.0061951168985,2.45873408487788,-4.99998408637208,-4.9999998252694
"cv",5,5,17.1778091516706,2.44264175570916,-4.99998347550227,-4.9999973765953
"cv",5,6,17.5520737021793,2.42541578773027,-4.99997748007366,-4.99999407568665
"cv",5,7,26.9154770287931,2.29404311954192,-0.867516936912932,-4.37538497337383
"cv",5,8,16.3307600850906,2.47895777670535,-4.99998603092981,-4.99999979127678
"cv",10,1,35.4934433125644,2.50564402412365,-1.87856554208007,-4.99999342085649
"cv",10,2,33.8951824708886,2.57671114344925,-1.92962663112084,-4.99829852912861
"cv",10,3,33.5956870751066,2.60492979259347,-1.944082421925,-4.99867427046132
"cv",10,4,36.8833663291441,2.46596137844496,-1.86574271044144,-4.99999972093376
"cv",10,5,34.3552052368157,2.52355808186337,-1.85373579832429,-4.99995395406282
"cv",10,6,33.2496192705322,2.61215500411503,-1.92442351415837,-4.99999964955055
"cv",10,7,34.9535939053775,-4.99999856931216,-1.59936680584244,-1.68838372926785
"cv",10,8,41.7520705741583,-1.47812407232228,-0.454475376087489,-0.611590246868026
