"","V1","V2","V3","V4"
"cv",5,1,18.818133602351,-1.06483342467665
"cv",5,2,12.631054253537,-0.926095481706622
"cv",5,3,11.7284936387993,-0.902841785271605
"cv",5,4,15.9784226205893,-1.00795191213452
"cv",5,5,14.8113036440635,-0.982760713302639
"cv",5,6,14.5466406425697,-0.976853642647694
"cv",5,7,11.9013095285691,-0.906698985571533
"cv",5,8,15.3802249015107,-0.998114365984234
"cv",10,1,31.1165696375103,-0.853971795097404
"cv",10,2,36.5458926017556,-0.925708838273246
"cv",10,3,30.774236136336,-0.848580515311852
"cv",10,4,29.9574382766369,-0.834591772984771
"cv",10,5,30.5689269295226,-0.845314989150931
"cv",10,6,26.0472054448175,-0.768633135418172
"cv",10,7,25.4026007225025,-0.752740839415006
"cv",10,8,31.9113758130958,-0.867031277655978
