"","","","","par1","par2"
"cv",5,1,16.4723095690557,-0.341957397747462,-3.75212422594701
"cv",5,2,16.4723095690557,-3.722431315689,-2.85473378805494
"cv",5,3,16.4723095690557,-2.51445250859684,-3.00122888400172
"cv",5,4,16.4723095690557,-2.75638843808504,-3.64606433271154
"cv",5,5,16.4723095690557,-2.28115474264618,-4.58715148753436
"cv",5,6,16.4723095690557,-1.17654231141998,-3.10874920060496
"cv",5,7,16.4723095690557,-1.48277511496801,-2.92644362706334
"cv",5,8,16.4723095690557,-2.69765423865138,-4.47573933667793
"cv",10,1,31.9171547799685,-2.21060233872899,-4.41509787703092
"cv",10,2,31.9171547799685,-1.41628496283123,-4.19091431697868
"cv",10,3,31.9171547799685,-1.58052390421865,-3.22620377708167
"cv",10,4,31.9171547799685,-3.94330270402133,-4.31354381866844
"cv",10,5,31.9171547799685,0.560659865983169,-4.20940048649497
"cv",10,6,31.9171547799685,-2.93359859911791,-4.49146422987682
"cv",10,7,31.9171547799685,-0.516362336528454,-3.23823574041699
"cv",10,8,31.9171547799685,-0.358219265472144,-4.26943832322335
