"","V1","V2","V3","V4"
"cv",5,1,16.9974598767675,4.99993994292383
"cv",5,2,16.9999313458528,4.99993918348765
"cv",5,3,17.0170043060244,4.99992548756765
"cv",5,4,17.0113895326725,4.99993217144717
"cv",5,5,17.0062228497882,4.99993591206643
"cv",5,6,17.0075705343668,4.99993499116638
"cv",5,7,17.0127372278542,4.99993113175685
"cv",5,8,17.0129612639184,4.9999308594101
"cv",10,1,33.8462207983081,2.2923362166775
"cv",10,2,33.8943194230825,1.53867260821181
"cv",10,3,34.9815791665464,0.711873921158082
"cv",10,4,33.8456954366497,1.78280609831227
"cv",10,5,34.2631893869291,1.04857281332312
"cv",10,6,34.3780875909207,0.972295604126355
"cv",10,7,34.1477386119878,1.15052777912638
"cv",10,8,33.9064612645631,3.02365636850926
