"","","","","par1","par2","par3"
"cv",5,1,9.11177880399988,-0.714094505939305,-0.656696034841577,-4.99999957774978
"cv",5,2,5.523543490409,-0.751143342770331,-0.701720032293714,-4.99999981058472
"cv",5,3,2.23164164566676,-0.752353458126957,-0.649409952362834,-4.99999752820062
"cv",5,4,17.0773246854513,-0.730125757782923,-0.643394263889111,-4.99999935458343
"cv",5,5,2.00397722381926,-0.755749423312882,-0.649062998806898,-4.99999888772407
"cv",5,6,4.09784508604915,-0.760903899122256,-0.644935646669082,-4.9999990639386
"cv",5,7,10.8784841493484,-0.722851406880424,-0.65638883998917,-4.99998646049648
"cv",5,8,14.2824228351774,-0.741592044019768,-0.656098830948523,-4.9999999296382
"cv",10,1,19.0162104381551,-0.6606247596471,-0.656756453446125,-4.99999996063711
"cv",10,2,17.0731866842077,-0.673451365160399,-0.655874589361883,-4.99999941173136
"cv",10,3,18.1088395191904,-0.651895003438461,-0.659586806355768,-4.99999996095502
"cv",10,4,16.0845395624096,-0.664475170958497,-0.657857568166344,-4.99999998882903
"cv",10,5,4.90276451799266,-0.685469940540062,-0.654284436651875,-4.9999999894883
"cv",10,6,28.0214264351336,-0.645615444346647,-0.659097830374889,-4.99999984436473
"cv",10,7,14.8011951854105,-0.657508889997847,-0.656081811961078,-4.99999968189755
"cv",10,8,23.1129604571463,-0.658058415453765,-0.672838101251909,-4.99999999826348
