"","","","","par1","par2"
"cv",5,1,16.912017609749,-4.84853943220126,-1.79075323531104
"cv",5,2,16.8062744760182,-4.99999999999994,-1.80005757934781
"cv",5,3,16.7658988830738,-4.99999999999752,-1.76601863314969
"cv",5,4,16.720588452042,-4.99999999999908,-1.73338777800104
"cv",5,5,16.7332729498243,-4.99999999999777,-1.74084198749909
"cv",5,6,16.7177108956026,-4.99999999999973,-1.73020212042499
"cv",5,7,16.7006645065955,-4.99999999999917,-1.72156606466938
"cv",5,8,16.7137732721119,-4.99999999999838,-1.73026847918988
"cv",10,1,32.2240811474817,-4.81670000241095,-1.93331648757374
"cv",10,2,32.7697605639168,-4.83708380678876,-2.02397576049234
"cv",10,3,32.1053337257041,-4.82562766646313,-1.92311788238257
"cv",10,4,32.6133568451529,-4.82848653603084,-1.99784821736973
"cv",10,5,32.7040616195804,-4.55893767649214,-2.01142725323704
"cv",10,6,32.5328084648486,-4.60832529270002,-1.98346414147746
"cv",10,7,33.3169180439763,-4.82880800802092,-2.07536260357418
"cv",10,8,32.769126776388,-4.82993664528376,-2.02353972601532
