"","","","","par1","par2","par3"
"cv",5,1,14.3798215236519,-4.99982722558286,3.80038164316819,3.56842429952611
"cv",5,2,16.7228103985343,-4.99994776072094,3.80026158689796,3.51309690338432
"cv",5,3,15.1414084101922,-4.9996866365702,3.79870135804885,3.54082649700825
"cv",5,4,14.2858961951537,-4.9999867022749,3.8004280195333,3.57894685914223
"cv",5,5,18.0654812099032,-4.99985787166771,3.80035890081727,3.47601650884791
"cv",5,6,10.3898891709729,-4.99995478136915,3.79917587758633,3.66523489069929
"cv",5,7,13.6769268552922,-4.99993686012162,3.79967187706007,3.56288694673463
"cv",5,8,14.6356140209959,-4.99998935729631,3.80605607142949,3.57532411513277
"cv",10,1,31.9990071367388,-4.99980263615985,3.80015492046942,3.49356594157978
"cv",10,2,32.0184810163766,-4.99844052915859,3.80059482427009,3.49562920095478
"cv",10,3,28.5030847163185,-4.99999709871272,3.80050964017813,3.54767491085234
"cv",10,4,34.7171915145186,-4.99988519464621,3.80066713024941,3.46774499038395
"cv",10,5,25.9837391280145,-4.99986073086485,3.79889476957525,3.60864278359422
"cv",10,6,33.7785583895044,-4.99969143925272,3.80026761819459,3.47402459892064
"cv",10,7,24.4339236864406,-4.99986931491076,3.80040423678112,3.59809952921775
"cv",10,8,26.4933188810775,-4.99921901354559,3.80061080552312,3.57631093113823
