"","","","","par1","par2"
"cv",5,1,16.7859029135503,-4.99999999999764,-1.73528308044546
"cv",5,2,16.7634614218198,-4.99999999999951,-1.71922102093432
"cv",5,3,16.7197006516626,-4.9529656492007,-1.68272999465473
"cv",5,4,16.6926716578248,-4.99999999999997,-1.67726774749558
"cv",5,5,16.8053251954367,-4.99999999999545,-1.74960999581973
"cv",5,6,16.685275800257,-4.99999999999798,-1.67323042786344
"cv",5,7,16.7736797368314,-4.99999999999776,-1.72494997506918
"cv",5,8,16.7994306302186,-4.99999999999857,-1.74415150397184
"cv",10,1,32.6839143689912,-4.99999999999913,-1.91573210225806
"cv",10,2,32.6791972965769,-4.99999999999869,-1.9160445685369
"cv",10,3,32.7472094216183,-4.99999999999889,-1.92714318748192
"cv",10,4,32.6323554955928,-4.99999999999928,-1.88901990564828
"cv",10,5,32.7690413191676,-4.99999999999968,-1.92587587721491
"cv",10,6,32.7089827492213,-4.9999999999988,-1.92072837798586
"cv",10,7,32.7353292290315,-4.99999999999759,-1.92291003944575
"cv",10,8,32.5572344459708,-4.99999999999813,-1.89791857892035
