"","","","","par1","par2"
"cv",5,1,17.2037818034844,2.18986081820043,-1.38147854005831
"cv",5,2,15.6884497347118,2.18562843262305,-1.33927704592988
"cv",5,3,15.1846272098264,2.18624152621455,-1.35200803576014
"cv",5,4,15.2064115457447,2.18680147416348,-1.32278185230929
"cv",5,5,16.6960134048069,2.3351986125889,-1.4443359229814
"cv",5,6,15.9715292950444,2.83334404980727,-1.45384080350033
"cv",5,7,11.7887715447638,2.32946715236747,-1.38562562811131
"cv",5,8,15.9380446422895,2.83108241604793,-1.35360884971506
"cv",10,1,29.150777613732,1.68245625820592,-1.36906251014485
"cv",10,2,33.9536505108725,1.63187525601012,-1.40785743709301
"cv",10,3,36.2317515727287,1.64146592279418,-1.44470659845689
"cv",10,4,25.9188803247464,1.6057326735381,-1.3056319512234
"cv",10,5,33.8399031369608,1.63310794747452,-1.40073159485876
"cv",10,6,27.7292506383857,1.65861911672462,-1.32867762915317
"cv",10,7,30.2541197956212,1.64588329465574,-1.38577619299386
"cv",10,8,29.8137925697278,1.66819442705662,-1.3774054306626
