"","","","","par1","par2"
"cv",5,1,11.4210202608106,-0.542636440814292,-4.9999999999999
"cv",5,2,6.77008867541662,-0.565018934171849,-4.99999999999999
"cv",5,3,6.56370313378785,-0.572651101344433,-4.99999999999956
"cv",5,4,10.2958566174246,-0.553638218924088,-4.99999999999663
"cv",5,5,9.16219326128861,-0.565160213635807,-4.99999999999995
"cv",5,6,8.13157393916044,-0.566200085179823,-4.99999999999983
"cv",5,7,11.8215304275746,-0.539921463269969,-4.99999999999999
"cv",5,8,13.9146321946634,-0.563611648716482,-4.99999999999839
"cv",10,1,30.7283395257561,-0.542999357038947,-4.99999999999877
"cv",10,2,19.5898016064641,-0.595632256941714,-4.9999999999989
"cv",10,3,26.3270788119423,-0.571945299793076,-4.99999999999886
"cv",10,4,21.81790197509,-0.594523846019108,-4.99999999999999
"cv",10,5,19.9929078541861,-0.589624451633602,-4.99999999999953
"cv",10,6,18.053376936988,-0.588844600954596,-4.99999999999921
"cv",10,7,29.0084420871351,-0.584676397342377,-4.99999999999503
"cv",10,8,18.951355444197,-0.592028981119043,-4.99999999999995
