"","","","","par1","par2"
"cv",5,1,15.887178737371,0.735427223348687,-2.12095881098699
"cv",5,2,16.31845751985,2.39262639348761,-2.06437873824447
"cv",5,3,17.0810379890525,1.01646791175029,-1.95862958483893
"cv",5,4,14.0235547827111,2.60092765223515,-2.01410086658151
"cv",5,5,15.69915971299,2.73528946280935,-2.01084616235786
"cv",5,6,17.5608684806794,2.55280581370324,-2.12711918062715
"cv",5,7,16.7325943463895,0.711252301293354,-1.99838694128569
"cv",5,8,15.1996036581792,2.38460609637626,-2.03541560773075
"cv",10,1,32.0722607000699,2.6919128157567,-2.14013747158617
"cv",10,2,31.5375584911624,3.99999999999607,-2.38586322957407
"cv",10,3,34.1190974670725,0.616428765605742,-2.00977449796304
"cv",10,4,32.2513763349112,3.99999999999895,-2.41345435996283
"cv",10,5,31.5904537766303,3.99999999999585,-2.25270731962954
"cv",10,6,34.0219706040629,3.99999999999985,-2.29469611355383
"cv",10,7,36.2770370629531,1.60246846327477,-1.92243098838118
"cv",10,8,32.4551410892806,3.99999999999868,-2.27846037925513
