"","","","","par1","par2"
"cv",5,1,23.2383689986052,0.0928263053679942,-3.30732722941795
"cv",5,2,9.85331297944703,0.16312202164614,-3.10440354626745
"cv",5,3,0.325360406086318,0.218135803867237,-2.99378945646046
"cv",5,4,3.67525768576755,0.188988134283174,-2.95180832551023
"cv",5,5,7.65124230193979,0.217420625384199,-2.87234481093617
"cv",5,6,8.70167452734631,0.196700602441876,-2.89839338205333
"cv",5,7,13.6707482507187,0.445738140742216,-3.08885543749972
"cv",5,8,17.047820481779,0.20829650913955,-3.01482516467693
"cv",10,1,22.4023382508686,0.104109971401085,-3.27084552209145
"cv",10,2,8.34429741068529,0.112935551983974,-3.16318172594127
"cv",10,3,7.42237404514901,0.130131486720106,-3.12593231890991
"cv",10,4,44.8690457799063,0.72418955645947,-3.27431659918606
"cv",10,5,12.2707932980647,0.11009700707026,-3.0711550739642
"cv",10,6,23.5274067043822,2.61847456680959,-3.30839002067885
"cv",10,7,7.05330371580333,0.144174965891537,-3.1236227739401
"cv",10,8,10.4776125224031,0.144211190161637,-3.12317375100968
