"","V1","V2","V3","V4"
"cv",5,1,16.9023830733398,0.370693681261419
"cv",5,2,17.4679345591801,0.14836041024619
"cv",5,3,16.7444446718978,0.465683581078175
"cv",5,4,17.015536319001,0.308363332734814
"cv",5,5,17.1133826350894,0.267225309691068
"cv",5,6,16.5691554883563,0.690215419999107
"cv",5,7,16.853410386476,0.392919428685521
"cv",5,8,16.8135365162013,0.439340475320251
"cv",10,1,34.3375884973146,-0.271132442513728
"cv",10,2,34.1113645344091,-0.251544179333363
"cv",10,3,32.4839902560771,-0.120800180350239
"cv",10,4,33.1641784693198,-0.191109399082314
"cv",10,5,32.9635003101161,-0.171151564932448
"cv",10,6,34.1617582111431,-0.251683085065739
"cv",10,7,32.5391224735018,-0.107511029084692
"cv",10,8,32.8733455352765,-0.15224131833872
