"","V1","V2","V3","V4"
"cv",5,1,15.2323958911554,-0.465586279529283
"cv",5,2,16.6114008947243,-0.556901491419623
"cv",5,3,16.3171898144259,-0.540473958031157
"cv",5,4,15.5117269309501,-0.484852830744273
"cv",5,5,16.2551492220636,-0.53914226008225
"cv",5,6,15.5432321466942,-0.491174627991655
"cv",5,7,16.9819282524453,-0.577294275659917
"cv",5,8,16.3028949439539,-0.540159316842535
"cv",10,1,36.4052561294116,-0.812669648724761
"cv",10,2,30.4323916962789,-0.705947639746607
"cv",10,3,32.7874573364795,-0.752610074908371
"cv",10,4,33.7415705283797,-0.769953956207642
"cv",10,5,29.8230734197746,-0.692857536071864
"cv",10,6,31.5825464683002,-0.733066433175738
"cv",10,7,28.9173314813057,-0.670770453169427
"cv",10,8,26.3676893598507,-0.604382674138014
