"","V1","V2","V3","V4"
"cv",5,1,17.1096062597845,1.86774983048358
"cv",5,2,17.0059988165965,4.99994003700372
"cv",5,3,17.0193523650037,3.0355606518518
"cv",5,4,16.9967890000251,4.99992997629603
"cv",5,5,16.9992603794106,4.99992720712058
"cv",5,6,17.1096062597845,1.86774983048358
"cv",5,7,17.3432835187916,1.24040727584104
"cv",5,8,17.0048751219196,4.99994083782305
"cv",10,1,34.1863802930173,1.58147205485054
"cv",10,2,33.9998745488564,4.9999410506951
"cv",10,3,34.6890471079719,1.09614805475658
"cv",10,4,34.004583721584,4.99995643503262
"cv",10,5,33.9920123594607,4.99995869347798
"cv",10,6,35.90021764904,0.658817160168606
"cv",10,7,34.0020548522927,2.26044173971344
"cv",10,8,33.9904200079458,3.67630075258061
