"","V1","V2","V3","V4"
"cv",5,1,15.2734188924186,-0.227884462072567
"cv",5,2,18.4731905396089,-0.479207805953472
"cv",5,3,16.2402202507918,-0.32052185930201
"cv",5,4,16.6303598269428,-0.354337417024104
"cv",5,5,17.0013053896243,-0.407091841840757
"cv",5,6,17.9255630090691,-0.447238510100469
"cv",5,7,15.8232044745373,-0.267789143849262
"cv",5,8,14.654617119686,-0.122655451352085
"cv",10,1,34.4315107152599,-0.0878964745386185
"cv",10,2,33.4506299092337,-0.000721137144217143
"cv",10,3,33.2883178999656,0.0267966773945191
"cv",10,4,33.8193141630249,-0.0372504037834952
"cv",10,5,32.5233619483507,0.188006557340085
"cv",10,6,34.6411236057456,-0.115649316244538
"cv",10,7,34.1688000032278,-0.0750974016125115
"cv",10,8,32.6640336626122,0.141565791053619
