"","","","","par1","par2","par3"
"cv",5,1,14.4320886856814,0.523531991173193,-3.8560051352857,-2.0435275283388
"cv",5,2,16.9674267056472,0.511316172751072,-4.99999999867506,-2.01820639433333
"cv",5,3,10.6922003572496,-0.67349389882168,-0.772818168328814,-4.29661163050714
"cv",5,4,25.3942629270801,-0.844651723335782,-0.651268916360567,-4.9999998893023
"cv",5,5,7.32489078249263,-0.726373013750262,-0.750188579231839,-4.3091102293102
"cv",5,6,14.9664611166377,0.522107249339757,-4.99999998972683,-1.99496994465396
"cv",5,7,15.2172339093213,0.515360034276501,-4.99999999442961,-1.9864937297897
"cv",5,8,15.1985567620014,0.487805303346965,-4.99999995741534,-2.11149615628428
"cv",10,1,45.4289299683097,-0.77130485573852,-0.688778662410278,-4.79397464919419
"cv",10,2,18.8485851449352,-0.786227757670365,-0.699696235124369,-4.65232340816141
"cv",10,3,53.8764750646203,-0.800518142642437,-0.618517853492048,-4.99999994792226
"cv",10,4,27.5283892416423,-0.790897918957526,-0.690255801419442,-4.75846781461121
"cv",10,5,26.7601953010556,-0.792048691673067,-0.690423227780973,-4.71494476184507
"cv",10,6,35.7244959170891,0.71839222742561,-2.88458986361585,-1.89268757395761
"cv",10,7,33.9236703466566,0.541032716717689,-2.49615818144979,-1.92067906838277
"cv",10,8,27.231913846184,-0.793144630125018,-0.687942732215868,-4.81261419528731
