"","V1","V2","V3","V4"
"cv",5,1,17.2955452046914,0.864860088833721
"cv",5,2,17.0661683658816,1.26087084808349
"cv",5,3,16.9899142569988,3.99994132901432
"cv",5,4,17.1287786686386,1.11042231850414
"cv",5,5,17.1484138195065,1.07744980507687
"cv",5,6,16.9733252588265,2.64366042630248
"cv",5,7,17.0808934906911,1.21622597341966
"cv",5,8,16.9893837632548,3.99992472623009
"cv",10,1,34.6891770915987,0.383191356564494
"cv",10,2,34.3201456360676,0.476952480971519
"cv",10,3,33.891606884,0.64377493550889
"cv",10,4,33.8929863658204,0.650382676940873
"cv",10,5,34.0609399634151,0.567404954398793
"cv",10,6,33.7517157340641,0.73805123693506
"cv",10,7,33.8909088181029,0.64230407552119
"cv",10,8,33.518286302672,1.4826349184105
