"","V1","V2","V3","V4"
"cv",5,1,16.609511781747,-0.225753722382242
"cv",5,2,16.2755117541798,-0.178780174401841
"cv",5,3,16.7089412921682,-0.2398576113133
"cv",5,4,15.9909704706156,-0.129032418441027
"cv",5,5,16.1694017271053,-0.161569388120049
"cv",5,6,17.3377913704509,-0.308369246593607
"cv",5,7,16.632343750038,-0.228373916937172
"cv",5,8,16.8884800787371,-0.260745194573245
"cv",10,1,29.0118583178334,-0.528689692426672
"cv",10,2,32.4727367027598,-0.629308142941567
"cv",10,3,34.8832338267416,-0.683795278744079
"cv",10,4,29.9233468986479,-0.559528292760652
"cv",10,5,31.4577973453196,-0.602191634617246
"cv",10,6,31.7719261669804,-0.612726673142245
"cv",10,7,33.2241901025109,-0.647789258974763
"cv",10,8,31.6077667747141,-0.608157722004442
