"","","","","par1","par2"
"cv",5,1,16.4723095690557,-3.55374776611718,-4.5140932404669
"cv",5,2,16.4723095690557,-0.988356561948262,-4.88249437245072
"cv",5,3,16.4723095690557,-2.25845376430169,-4.65946200334549
"cv",5,4,16.4723095690557,-0.223840300923374,-4.40543001223442
"cv",5,5,16.4723095690557,-2.29484616277206,-4.0369548221397
"cv",5,6,16.4723095690557,-1.08574101989669,-4.83659168215118
"cv",5,7,16.4723095690557,-0.41459159103713,-4.70847855102326
"cv",5,8,16.4723095690557,-0.994584532214892,-4.64278226554182
"cv",10,1,48.9027509986316,-1.75400643271333,-4.16445919216941
"cv",10,2,32.2246877389238,-4.99999999999191,-1.09928150596711
"cv",10,3,32.180096072031,-4.999999999999,-1.1048605851241
"cv",10,4,32.2422578128999,-4.99999999998956,-1.09685017444252
"cv",10,5,32.2452122746354,-4.9999999999932,-1.09641009329856
"cv",10,6,32.0625874082315,-4.99999999999549,-1.12328434407875
"cv",10,7,32.2302064219307,-4.99999999999317,-1.09826140192583
"cv",10,8,32.2410697447338,-4.99999999998576,-1.09684396009242
