"","","","","par1","par2"
"cv",5,1,13.600833374761,2.33066905532723,-1.585416518993
"cv",5,2,12.1536689021651,2.33158152654936,-1.54721453780459
"cv",5,3,14.8379601050684,2.36688231227088,-1.56982918867348
"cv",5,4,13.6374691021486,2.29552292561005,-1.58904619237494
"cv",5,5,13.1233502242698,2.32770573688465,-1.59314131232437
"cv",5,6,15.4841623034721,2.32240814733611,-1.63024883597185
"cv",5,7,16.909083714246,2.3350674296526,-1.71316893312437
"cv",5,8,15.4498986277284,2.33988004983488,-1.6097473773085
"cv",10,1,33.2450134619531,1.35650623069889,-1.70573712082077
"cv",10,2,30.8838380905983,1.7291998196041,-1.53115428359665
"cv",10,3,33.9350436654477,1.36435087747363,-1.67091472642713
"cv",10,4,29.971051534674,1.18845332550619,-1.76489220244192
"cv",10,5,30.3305675953638,0.622774466250442,-1.81394981538166
"cv",10,6,27.5254209865222,1.34072397590319,-1.59590914087832
"cv",10,7,32.6542658706009,1.3848807562018,-1.676812214749
"cv",10,8,27.8572677514964,1.36401731217703,-1.62452106164886
