"","","","","par1","par2"
"cv",5,1,9.48098356084975,-4.9999999999545,-0.544164293620807
"cv",5,2,12.196638683265,-4.99999999999754,-0.595241142049186
"cv",5,3,9.70708678703758,-4.99999999999967,-0.544700698928796
"cv",5,4,11.4290662676363,-4.99999999999878,-0.581584264481074
"cv",5,5,7.37989061531459,-4.99999999999962,-0.522871157682767
"cv",5,6,12.6897484291122,-4.99999999999763,-0.556851791337206
"cv",5,7,16.2752507720211,-4.99999999998878,-0.641335371541346
"cv",5,8,14.7526313298734,-4.99999999999871,-0.621333509784007
"cv",10,1,26.7879510849378,-4.99999999999958,-0.323782535840737
"cv",10,2,26.5509294735079,-4.99999999998599,-0.301320458991361
"cv",10,3,27.8607189575139,-4.99999999999905,-0.335821221621912
"cv",10,4,27.5789588201887,-4.99999999999863,-0.319966452709139
"cv",10,5,34.6082652053383,-4.99999999999849,-0.400391582607029
"cv",10,6,34.7864884995061,-4.99999999999764,-0.411318815985535
"cv",10,7,24.2821465276209,-4.99999999999859,-0.30510901522599
"cv",10,8,24.5011975949527,-4.99999999999481,-0.289280750594018
