"","V1","V2","V3","V4"
"cv",5,1,16.4653836308936,1.13559679005466
"cv",5,2,18.0535142775703,0.0209435157843584
"cv",5,3,17.0150401157699,0.301136262555009
"cv",5,4,16.9960757549815,0.307011622359278
"cv",5,5,16.7912699292545,0.394565535604978
"cv",5,6,18.294851284625,-0.025806322442653
"cv",5,7,16.8609170182351,0.383569322972021
"cv",5,8,16.4616955564036,1.09070776268808
"cv",10,1,34.8140861457442,1.50894264534705
"cv",10,2,34.0030149539798,4.99992658014977
"cv",10,3,34.0117814587459,4.99995700103137
"cv",10,4,34.0097585269307,4.9999528783434
"cv",10,5,34.0023474760495,4.99992719229057
"cv",10,6,34.2681902655913,2.27627478826304
"cv",10,7,34.0117784263212,4.99995658118327
"cv",10,8,34.0034711810637,4.99992660363116
