"","","","","par1","par2"
"cv",5,1,17.0059834303659,3.99999999990808,3.99999998365424
"cv",5,2,17.0006877074144,3.99999999975701,-4.99999999848406
"cv",5,3,17.0110169617258,3.99999999841044,-4.99999999689985
"cv",5,4,17.009827033469,3.99999999913058,-4.99999997826904
"cv",5,5,17.0177984691015,3.9999999999139,-4.99999999488531
"cv",5,6,16.9927465784562,3.99999999999996,-4.68745737529943
"cv",5,7,17.0119391606657,3.99999999949993,-4.99999999885178
"cv",5,8,17.0100743479311,3.99999999996731,-4.99999998812711
"cv",10,1,34.0391656245933,3.99999999964298,-4.99999999928047
"cv",10,2,34.0190953641604,3.99999999937543,-4.99999999023537
"cv",10,3,34.0075016746231,3.99999999989891,-4.99999999986034
"cv",10,4,34.0142119008291,3.99999999976104,-4.99999999037965
"cv",10,5,33.9972155617667,3.99999999990758,-4.9999999843936
"cv",10,6,33.9717912824509,3.9999999999154,-4.99999999982948
"cv",10,7,33.9713894833389,3.99999999932075,-4.99999998032257
"cv",10,8,33.9977040695871,3.99999999983022,-4.99999999466706
