"","","","","par1","par2"
"cv",5,1,13.1476889813539,-1.64852589551556,-1.09243770040965
"cv",5,2,19.0627051619573,-1.64852124213089,-1.216468624819
"cv",5,3,15.729193863856,-1.64852102865983,-1.14071250637077
"cv",5,4,17.5009352894784,-4.65992968331566,-1.18625505363915
"cv",5,5,11.5293561620107,-1.64852100536013,-1.03842541968132
"cv",5,6,11.3105476087187,-1.6485212994808,-1.05608658010951
"cv",5,7,13.9727772881703,-1.64852125151103,-1.09729775164697
"cv",5,8,12.647062638321,-1.64852131988346,-1.08080136838188
"cv",10,1,30.6766032498143,-1.66893362857367,-1.14569317448116
"cv",10,2,24.9323086377438,-2.84430876088712,-1.0826885579614
"cv",10,3,27.738488746091,-1.69227028254618,-1.08269798689299
"cv",10,4,26.6258377858604,-1.66905462759996,-1.08480865941264
"cv",10,5,32.8516759994858,-1.69665061903332,-1.17054042375358
"cv",10,6,27.1599010654271,-1.66862810296995,-1.08328982658296
"cv",10,7,36.7653622737673,-1.66937347580553,-1.20443508563466
"cv",10,8,23.0077998373808,-1.66889405116712,-1.06876955840966
