"","V1","V2","V3","V4"
"cv",5,1,17.630186390302,0.136775119240556
"cv",5,2,17.1289588026992,0.27963515231811
"cv",5,3,16.8389308826281,0.429628790618547
"cv",5,4,17.5878705774504,0.139135867415864
"cv",5,5,16.8098693775527,0.435160577888147
"cv",5,6,17.6486340637417,0.130641198306433
"cv",5,7,17.3465345800839,0.218030420097167
"cv",5,8,16.9426771211734,3.99993394137187
"cv",10,1,32.7904214648703,-0.312147016147195
"cv",10,2,34.0728736432085,-0.387218756899901
"cv",10,3,31.7121625128658,-0.253961403029931
"cv",10,4,32.6910806354891,-0.313272411360748
"cv",10,5,31.9287038115932,-0.273883735160333
"cv",10,6,33.7414786231798,-0.360185509655891
"cv",10,7,33.699030400732,-0.376861329314421
"cv",10,8,32.9510264785561,-0.334068317808207
