"","","","","par1","par2"
"cv",5,1,10.8427223142799,1.39821818870229,-1.10247764887812
"cv",5,2,14.573121545669,2.89454924047975,-1.16520266315942
"cv",5,3,15.8854854947919,-1.18311670272907,-1.18789941793139
"cv",5,4,11.4114192005435,-4.33618629301084,-1.10516980960587
"cv",5,5,13.9154303546145,1.61347970323917,-1.15490464272967
"cv",5,6,11.3899702254997,-2.73411717626795,-1.10545772943585
"cv",5,7,13.836712618339,-3.41697463891323,-1.1531343564762
"cv",5,8,13.3363758503237,0.123899077220063,-1.14357498849469
"cv",10,1,39.1520680200036,1.774926810296,-1.06190493465265
"cv",10,2,28.6797713966098,-0.940290824750709,-0.947785652420259
"cv",10,3,24.3063907701775,0.141441589776705,-0.88574902019957
"cv",10,4,33.6121518525238,-2.44185291705654,-1.00815586356097
"cv",10,5,23.5498398649384,-0.855474545869456,-0.872673183192297
"cv",10,6,29.9955699253945,-2.66495971175533,-0.963508719276033
"cv",10,7,28.1421026241469,0.0156755931371235,-0.939566481408462
"cv",10,8,26.8931269287011,3.26722866246918,-0.922687376804616
