"","V1","V2","V3","V4"
"cv",5,1,16.9992604248362,4.9999339723275
"cv",5,2,17.0059988168762,4.99992829221988
"cv",5,3,17.0127372419554,4.99992904647053
"cv",5,4,17.0050979826294,4.99992900599804
"cv",5,5,17.0068949575126,4.99992673457854
"cv",5,6,16.998807510364,4.99993379593326
"cv",5,7,17.5062713712046,1.4172467050995
"cv",5,8,17.0077946351511,4.99992548744176
"cv",10,1,34.0137976837009,4.999943445577
"cv",10,2,33.9962846571183,4.99992904129836
"cv",10,3,34.0111043166182,4.99995142321958
"cv",10,4,34.0142497918023,4.99994215263422
"cv",10,5,34.0097603543672,4.99995567861623
"cv",10,6,34.1259963902713,2.72956567575902
"cv",10,7,34.0167152062144,4.99992932557685
"cv",10,8,34.0180717028814,4.99992196776264
