"","V1","V2","V3","V4"
"cv",5,1,17.0419698609762,0.39690569567687
"cv",5,2,16.6681662912109,1.5753412562449
"cv",5,3,16.8272278681039,0.532323417225231
"cv",5,4,17.4745448291678,0.220078785482575
"cv",5,5,16.706854150252,0.681896692782567
"cv",5,6,17.4134422527133,0.243797600881342
"cv",5,7,17.1146232408404,0.361162898803384
"cv",5,8,17.0240462597917,0.407761830762837
"cv",10,1,34.4659901206673,-0.230266831425945
"cv",10,2,31.6484421834312,0.0113269396475771
"cv",10,3,33.2610653416062,-0.151186009747351
"cv",10,4,32.776905218282,-0.131902200229712
"cv",10,5,35.269014526699,-0.284902428252231
"cv",10,6,33.4340835633559,-0.183707795706028
"cv",10,7,33.3528317365775,-0.158799872245447
"cv",10,8,32.4910739006419,-0.0940847475620931
