"","","","","par1","par2"
"cv",5,1,16.4723095690557,-3.56025705682921,-4.15222988158529
"cv",5,2,16.4723095690557,-2.7786150919786,-4.84731134995723
"cv",5,3,16.4723095690557,-2.4609706271225,-4.19757654483363
"cv",5,4,16.4723095690557,-2.50388115834203,-4.53657393450337
"cv",5,5,16.4723095690557,-4.17496614108227,-3.55722336666877
"cv",5,6,16.4723095690557,-3.18527041929646,-3.89871142411985
"cv",5,7,16.4723095690557,-1.92737287154542,-3.62842116476709
"cv",5,8,16.4723095690557,-1.8394230755517,-3.57378487659056
"cv",10,1,31.9171547799685,-3.53074456437741,-3.85146300753292
"cv",10,2,31.9171547799685,-2.33829976510862,-3.68980449300873
"cv",10,3,31.9171547799685,-4.54718481971631,-4.19594729697851
"cv",10,4,31.9171547799685,-2.2250895045919,-3.94237891259728
"cv",10,5,31.9171547799685,-1.96000750420167,-3.86479870293434
"cv",10,6,31.9171547799685,-2.51886855550493,-4.18496069624531
"cv",10,7,31.9171547799685,-2.30435814706134,-4.65076231972567
"cv",10,8,31.9171547799685,-3.16583052678221,-3.99949650255333
