"","","","","par1","par2","par3"
"cv",5,1,5.41279934901272,-0.716792548844577,-0.672662245966043,-4.9999999799294
"cv",5,2,2.24220123848144,-0.741084513218998,-0.699734505476981,-4.99999795161242
"cv",5,3,1.95295188453574,-0.741504439602514,-0.667152825551337,-4.99999981204028
"cv",5,4,4.74056190574196,-0.73042991176763,-0.670049421175268,-4.99999983169046
"cv",5,5,13.2106665981632,-0.720949879419599,-0.671643393975106,-4.9999966416836
"cv",5,6,10.369293827593,-0.722449171109794,-0.670644677991814,-4.99992754825885
"cv",5,7,18.0932226016506,-0.62960888276036,-0.692367502248459,-4.99990311439824
"cv",5,8,11.9315648770486,-0.733588091850542,-0.640909382178367,-4.99999946098398
"cv",10,1,23.2138936808263,-0.850625584500913,-0.658042184049045,-4.99999694524047
"cv",10,2,20.9143880317505,-0.862237466816909,-0.656626752581907,-4.99997443927192
"cv",10,3,33.2464170943784,-0.843364175348675,-0.663360969375186,-4.99993418467567
"cv",10,4,35.3433742839271,-0.852451965124684,-0.658682892016761,-4.99999991297552
"cv",10,5,21.5389553609731,-0.842491866173825,-0.662004545484636,-4.99999964384083
"cv",10,6,26.8033610820207,-0.843992225653516,-0.657413289195257,-4.99999913053292
"cv",10,7,20.150606994797,-0.857581614824032,-0.664616090076837,-4.99999348012967
"cv",10,8,20.9657771503878,-0.858210365236483,-0.655408541602386,-4.99995767612384
