"","","","","par1","par2"
"cv",5,1,16.4723095690557,-2.8756794095251,-4.47795910833054
"cv",5,2,16.4723095690557,-1.79276613767164,-4.84973359041545
"cv",5,3,16.4723095690557,-1.7944372340507,-4.85529600887669
"cv",5,4,16.4723095690557,-2.55859554573254,-4.43068823195917
"cv",5,5,16.4723095690557,-1.78863663247623,-4.9927865814268
"cv",5,6,16.4723095690557,-3.64447049881271,-3.7761732746035
"cv",5,7,16.4723095690557,-1.79071466407007,-4.86926388481973
"cv",5,8,16.4723095690557,-1.80355575415054,-3.78572060911148
"cv",10,1,31.9171547799685,-3.8076511512218,-3.79639634390629
"cv",10,2,31.9171547799685,-1.86280255124003,-4.64058938066736
"cv",10,3,31.9171547799685,-2.49871046750772,-4.78912797502633
"cv",10,4,31.9171547799685,-2.62112389812975,-4.58347965950335
"cv",10,5,31.9171547799685,-4.17790838612193,-4.5070856641639
"cv",10,6,31.9171547799685,-2.37017961600863,-4.14534891664462
"cv",10,7,31.9171547799685,-1.88470946076839,-3.68958770390632
"cv",10,8,31.9171547799685,-2.72432967318466,-4.04926650135125
