"","","","","par1","par2"
"cv",5,1,13.1842117477157,-1.10289460081176,-0.114524878812769
"cv",5,2,15.5366521577535,-0.730549149774274,-0.18084798216372
"cv",5,3,15.3063587622422,-0.396088162728975,-0.172439397982588
"cv",5,4,13.2123285695011,-0.519504576771702,-0.11810455630276
"cv",5,5,14.163671354557,-0.532096772101354,-0.150711106766782
"cv",5,6,18.4404733264675,-4.99999999999914,-0.222279327875026
"cv",5,7,11.094013307545,-0.649671886061056,-0.0486614001730232
"cv",5,8,19.3820475742406,-0.391683803587313,-0.26695836906348
"cv",10,1,30.4761783483968,-4.99999999999785,-0.23566052662608
"cv",10,2,31.8846378482391,-4.99999999999871,-0.266897977511957
"cv",10,3,24.164915305412,-4.99999999999928,-0.172611774078055
"cv",10,4,29.2203159719843,-4.99999999999777,-0.22187343861409
"cv",10,5,30.053435058191,-4.99999999999894,-0.240128248146487
"cv",10,6,29.9866296378321,-4.99999999999943,-0.245818163302151
"cv",10,7,27.6778931410255,-4.99999999999778,-0.212617851764096
"cv",10,8,31.4641266327889,-4.99999999998935,-0.252452601477736
